season,round,fixture_id,kickoff_utc,home_id,away_id,home_score,away_score,teamsheet_status,model,p_away_31_plus,p_away_21_30,p_away_16_20,p_away_11_15,p_away_6_10,p_away_1_5,p_draw,p_home_1_5,p_home_6_10,p_home_11_15,p_home_16_20,p_home_21_30,p_home_31_plus,pick_winner,pick_margin,request_hash,model_version
202301,17,276273,2024-05-18T16:15:00+00:00,hollywoodbets-sharks,cardiff-rugby,14,36,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,17,276273,2024-05-18T16:15:00+00:00,hollywoodbets-sharks,cardiff-rugby,14,36,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,17,276274,2024-05-18T18:35:00+00:00,ulster-rugby,leinster-rugby,23,21,ok,elo,0.056055,0.105855,0.084583,0.103812,0.116451,0.119391,0.023293,0.109242,0.091889,0.070642,0.049636,0.050584,0.018567,away,5,,
202301,17,276274,2024-05-18T18:35:00+00:00,ulster-rugby,leinster-rugby,23,21,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,17,276274,2024-05-18T18:35:00+00:00,ulster-rugby,leinster-rugby,23,21,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202301,18,276275,2024-05-31T18:35:00+00:00,glasgow-warriors,zebre-parma,38,26,ok,elo,1e-06,2e-06,5e-06,1.8e-05,6.2e-05,0.000191,6.9e-05,0.000651,0.001639,0.003773,0.007936,0.042073,0.94358,home,36,,
202301,18,276275,2024-05-31T18:35:00+00:00,glasgow-warriors,zebre-parma,38,26,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276275,2024-05-31T18:35:00+00:00,glasgow-warriors,zebre-parma,38,26,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,18,276276,2024-05-31T18:35:00+00:00,leinster-rugby,connacht-rugby,33,7,ok,elo,0.00061,0.003633,0.005633,0.011304,0.020733,0.034756,0.009046,0.057372,0.078905,0.099184,0.113949,0.234472,0.330403,home,25,,
202301,18,276276,2024-05-31T18:35:00+00:00,leinster-rugby,connacht-rugby,33,7,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276276,2024-05-31T18:35:00+00:00,leinster-rugby,connacht-rugby,33,7,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,18,276278,2024-06-01T11:45:00+00:00,dhl-stormers,10bet-lions,29,24,ok,elo,0.002906,0.012633,0.016259,0.028303,0.045028,0.065474,0.015708,0.091116,0.108699,0.118518,0.118106,0.197116,0.180134,home,15,,
202301,18,276278,2024-06-01T11:45:00+00:00,dhl-stormers,10bet-lions,29,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276278,2024-06-01T11:45:00+00:00,dhl-stormers,10bet-lions,29,24,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,18,276277,2024-06-01T12:00:00+00:00,benetton-rugby,edinburgh-rugby,31,6,ok,elo,0.036248,0.080021,0.06972,0.091036,0.108642,0.118498,0.023999,0.116788,0.10451,0.085477,0.063895,0.070912,0.030253,away,1,,
202301,18,276277,2024-06-01T12:00:00+00:00,benetton-rugby,edinburgh-rugby,31,6,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276277,2024-06-01T12:00:00+00:00,benetton-rugby,edinburgh-rugby,31,6,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202301,18,276279,2024-06-01T14:00:00+00:00,scarlets,dragons-rfc,32,15,ok,elo,0.00332,0.014012,0.017723,0.03045,0.047814,0.068622,0.01634,0.094009,0.110692,0.119122,0.117165,0.191863,0.168869,home,15,,
202301,18,276279,2024-06-01T14:00:00+00:00,scarlets,dragons-rfc,32,15,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276279,2024-06-01T14:00:00+00:00,scarlets,dragons-rfc,32,15,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,18,276280,2024-06-01T14:10:00+00:00,hollywoodbets-sharks,vodacom-bulls,14,26,ok,elo,0.248488,0.220779,0.119338,0.111614,0.095408,0.074539,0.012297,0.049223,0.03155,0.018483,0.009896,0.007008,0.001378,away,16,,
202301,18,276280,2024-06-01T14:10:00+00:00,hollywoodbets-sharks,vodacom-bulls,14,26,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276280,2024-06-01T14:10:00+00:00,hollywoodbets-sharks,vodacom-bulls,14,26,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202301,18,276282,2024-06-01T16:15:00+00:00,munster-rugby,ulster-rugby,29,24,ok,elo,0.002783,0.012213,0.015807,0.027631,0.044146,0.064463,0.015504,0.090165,0.108019,0.118276,0.118364,0.198762,0.183868,home,15,,
202301,18,276282,2024-06-01T16:15:00+00:00,munster-rugby,ulster-rugby,29,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276282,2024-06-01T16:15:00+00:00,munster-rugby,ulster-rugby,29,24,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,18,276281,2024-06-01T16:30:00+00:00,cardiff-rugby,ospreys,29,33,ok,elo,0.03692,0.080998,0.070325,0.091597,0.109038,0.118632,0.02399,0.116569,0.104053,0.084891,0.063298,0.070006,0.029683,away,1,,
202301,18,276281,2024-06-01T16:30:00+00:00,cardiff-rugby,ospreys,29,33,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,18,276281,2024-06-01T16:30:00+00:00,cardiff-rugby,ospreys,29,33,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202301,19,276283,2024-06-07T18:35:00+00:00,munster-rugby,ospreys,23,7,ok,elo,0.000133,0.001035,0.001879,0.004264,0.008845,0.016768,0.004676,0.032081,0.049897,0.07093,0.092153,0.228184,0.489154,home,36,,
202301,19,276283,2024-06-07T18:35:00+00:00,munster-rugby,ospreys,23,7,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,19,276283,2024-06-07T18:35:00+00:00,munster-rugby,ospreys,23,7,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,19,276284,2024-06-08T13:30:00+00:00,vodacom-bulls,benetton-rugby,30,23,ok,elo,0.000439,0.002778,0.004465,0.009211,0.017369,0.029934,0.007913,0.051081,0.072225,0.093335,0.110237,0.236406,0.364606,home,36,,
202301,19,276284,2024-06-08T13:30:00+00:00,vodacom-bulls,benetton-rugby,30,23,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,19,276284,2024-06-08T13:30:00+00:00,vodacom-bulls,benetton-rugby,30,23,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,19,276285,2024-06-08T16:00:00+00:00,leinster-rugby,ulster-rugby,43,20,ok,elo,0.002632,0.011694,0.015243,0.026791,0.043034,0.063179,0.015242,0.088942,0.107129,0.117933,0.118658,0.200825,0.188697,home,15,,
202301,19,276285,2024-06-08T16:00:00+00:00,leinster-rugby,ulster-rugby,43,20,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,19,276285,2024-06-08T16:00:00+00:00,leinster-rugby,ulster-rugby,43,20,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,19,276286,2024-06-08T18:35:00+00:00,glasgow-warriors,dhl-stormers,27,10,ok,elo,0.02578,0.063589,0.058971,0.08055,0.100559,0.114737,0.023873,0.119364,0.111739,0.095602,0.074758,0.088329,0.042149,home,1,,
202301,19,276286,2024-06-08T18:35:00+00:00,glasgow-warriors,dhl-stormers,27,10,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,19,276286,2024-06-08T18:35:00+00:00,glasgow-warriors,dhl-stormers,27,10,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,20,276287,2024-06-15T14:00:00+00:00,vodacom-bulls,leinster-rugby,25,20,ok,elo,0.026405,0.064643,0.059693,0.081285,0.101165,0.115073,0.023899,0.119272,0.111309,0.094941,0.074013,0.087073,0.041229,home,1,,
202301,20,276287,2024-06-15T14:00:00+00:00,vodacom-bulls,leinster-rugby,25,20,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,20,276287,2024-06-15T14:00:00+00:00,vodacom-bulls,leinster-rugby,25,20,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,20,276288,2024-06-15T17:00:00+00:00,munster-rugby,glasgow-warriors,10,17,ok,elo,0.004203,0.016816,0.020612,0.034585,0.053039,0.07434,0.01746,0.098993,0.113836,0.119643,0.114927,0.181862,0.149683,home,15,,
202301,20,276288,2024-06-15T17:00:00+00:00,munster-rugby,glasgow-warriors,10,17,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,20,276288,2024-06-15T17:00:00+00:00,munster-rugby,glasgow-warriors,10,17,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202301,21,276289,2024-06-22T16:00:00+00:00,vodacom-bulls,glasgow-warriors,16,21,ok,elo,0.01112,0.034962,0.037248,0.056309,0.0778,0.098246,0.021709,0.115436,0.119597,0.113248,0.09801,0.13357,0.082745,home,6,,
202301,21,276289,2024-06-22T16:00:00+00:00,vodacom-bulls,glasgow-warriors,16,21,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202301,21,276289,2024-06-22T16:00:00+00:00,vodacom-bulls,glasgow-warriors,16,21,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,1,280865,2024-09-20T18:35:00+00:00,cardiff-rugby,zebre-parma,22,17,ok,elo,0.000335,0.002222,0.003675,0.007755,0.014954,0.026357,0.007056,0.046204,0.06681,0.088296,0.106651,0.236537,0.393148,home,36,,
202401,1,280865,2024-09-20T18:35:00+00:00,cardiff-rugby,zebre-parma,22,17,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,1,280865,2024-09-20T18:35:00+00:00,cardiff-rugby,zebre-parma,22,17,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,1,280866,2024-09-20T18:35:00+00:00,edinburgh-rugby,leinster-rugby,31,33,ok,elo,0.114654,0.159599,0.108244,0.118358,0.118282,0.108036,0.019642,0.086056,0.064488,0.044168,0.027648,0.024088,0.006738,away,11,,
202401,1,280866,2024-09-20T18:35:00+00:00,edinburgh-rugby,leinster-rugby,31,33,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,1,280866,2024-09-20T18:35:00+00:00,edinburgh-rugby,leinster-rugby,31,33,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,1,280868,2024-09-21T14:00:00+00:00,dragons-rfc,ospreys,23,21,ok,elo,0.14837,0.181125,0.114741,0.119652,0.114037,0.099336,0.017539,0.074749,0.05342,0.034893,0.02083,0.017033,0.004274,away,15,,
202401,1,280868,2024-09-21T14:00:00+00:00,dragons-rfc,ospreys,23,21,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,1,280868,2024-09-21T14:00:00+00:00,dragons-rfc,ospreys,23,21,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,1,280870,2024-09-21T16:30:00+00:00,munster-rugby,connacht-rugby,35,33,ok,elo,0.000965,0.005267,0.007754,0.014953,0.026356,0.042455,0.010802,0.066808,0.088293,0.106649,0.117739,0.228353,0.283607,home,21,,
202401,1,280870,2024-09-21T16:30:00+00:00,munster-rugby,connacht-rugby,35,33,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,1,280870,2024-09-21T16:30:00+00:00,munster-rugby,connacht-rugby,35,33,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,1,280871,2024-09-21T18:35:00+00:00,benetton-rugby,scarlets,20,20,ok,elo,0.002546,0.011392,0.014913,0.026295,0.042375,0.062412,0.015085,0.088203,0.106582,0.117711,0.118817,0.202041,0.191628,home,15,,
202401,1,280871,2024-09-21T18:35:00+00:00,benetton-rugby,scarlets,20,20,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,1,280871,2024-09-21T18:35:00+00:00,benetton-rugby,scarlets,20,20,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,1,280872,2024-09-21T18:45:00+00:00,ulster-rugby,glasgow-warriors,20,19,ok,elo,0.045961,0.093399,0.07771,0.098168,0.113344,0.119606,0.023746,0.113295,0.098087,0.077615,0.056132,0.059516,0.023421,away,5,,
202401,1,280872,2024-09-21T18:45:00+00:00,ulster-rugby,glasgow-warriors,20,19,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,1,280872,2024-09-21T18:45:00+00:00,ulster-rugby,glasgow-warriors,20,19,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,2,280873,2024-09-27T18:35:00+00:00,glasgow-warriors,benetton-rugby,42,10,ok,elo,0.000825,0.004643,0.00696,0.013607,0.024314,0.039707,0.010182,0.063521,0.08511,0.104225,0.116652,0.230891,0.299363,home,21,,
202401,2,280873,2024-09-27T18:35:00+00:00,glasgow-warriors,benetton-rugby,42,10,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280873,2024-09-27T18:35:00+00:00,glasgow-warriors,benetton-rugby,42,10,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202401,2,280874,2024-09-27T18:35:00+00:00,leinster-rugby,dragons-rfc,34,6,ok,elo,6e-06,7.9e-05,0.000186,0.000523,0.001345,0.003158,0.00099,0.007813,0.015052,0.026504,0.042652,0.14707,0.754621,home,36,,
202401,2,280874,2024-09-27T18:35:00+00:00,leinster-rugby,dragons-rfc,34,6,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280874,2024-09-27T18:35:00+00:00,leinster-rugby,dragons-rfc,34,6,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,2,280875,2024-09-28T10:55:00+00:00,10bet-lions,ulster-rugby,35,22,ok,elo,0.022696,0.058231,0.055221,0.076659,0.097264,0.112791,0.023696,0.119642,0.113829,0.09898,0.078664,0.095071,0.047256,home,5,,
202401,2,280875,2024-09-28T10:55:00+00:00,10bet-lions,ulster-rugby,35,22,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280875,2024-09-28T10:55:00+00:00,10bet-lions,ulster-rugby,35,22,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,2,280876,2024-09-28T13:00:00+00:00,vodacom-bulls,edinburgh-rugby,22,16,ok,elo,0.001064,0.005701,0.008298,0.015863,0.027716,0.044257,0.011205,0.068916,0.090286,0.108106,0.118308,0.226507,0.273773,home,21,,
202401,2,280876,2024-09-28T13:00:00+00:00,vodacom-bulls,edinburgh-rugby,22,16,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280876,2024-09-28T13:00:00+00:00,vodacom-bulls,edinburgh-rugby,22,16,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,2,280877,2024-09-28T14:00:00+00:00,zebre-parma,munster-rugby,42,33,ok,elo,0.710857,0.165717,0.051157,0.033079,0.019549,0.010559,0.001374,0.004478,0.001984,0.000804,0.000297,0.000132,1.2e-05,away,36,,
202401,2,280877,2024-09-28T14:00:00+00:00,zebre-parma,munster-rugby,42,33,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280877,2024-09-28T14:00:00+00:00,zebre-parma,munster-rugby,42,33,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202401,2,280878,2024-09-28T16:15:00+00:00,scarlets,cardiff-rugby,15,24,ok,elo,0.026942,0.06554,0.060305,0.081905,0.101671,0.115349,0.023919,0.119184,0.110938,0.094378,0.073383,0.086019,0.040466,home,1,,
202401,2,280878,2024-09-28T16:15:00+00:00,scarlets,cardiff-rugby,15,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280878,2024-09-28T16:15:00+00:00,scarlets,cardiff-rugby,15,24,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202401,2,280879,2024-09-28T18:35:00+00:00,connacht-rugby,hollywoodbets-sharks,36,30,ok,elo,0.004353,0.017273,0.021072,0.035232,0.05384,0.075196,0.017625,0.099709,0.114254,0.119657,0.114534,0.180315,0.146941,home,15,,
202401,2,280879,2024-09-28T18:35:00+00:00,connacht-rugby,hollywoodbets-sharks,36,30,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280879,2024-09-28T18:35:00+00:00,connacht-rugby,hollywoodbets-sharks,36,30,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,2,280880,2024-09-28T18:35:00+00:00,ospreys,dhl-stormers,37,24,ok,elo,0.09558,0.144821,0.102727,0.115905,0.119523,0.11265,0.020879,0.093174,0.072048,0.050918,0.032889,0.029892,0.008993,away,10,,
202401,2,280880,2024-09-28T18:35:00+00:00,ospreys,dhl-stormers,37,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,2,280880,2024-09-28T18:35:00+00:00,ospreys,dhl-stormers,37,24,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,3,280881,2024-10-04T18:35:00+00:00,scarlets,connacht-rugby,23,24,ok,elo,0.101544,0.149674,0.104626,0.116842,0.119259,0.111253,0.020491,0.090892,0.069566,0.048662,0.031111,0.027887,0.008192,away,10,,
202401,3,280881,2024-10-04T18:35:00+00:00,scarlets,connacht-rugby,23,24,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,3,280881,2024-10-04T18:35:00+00:00,scarlets,connacht-rugby,23,24,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202401,3,280882,2024-10-04T18:35:00+00:00,cardiff-rugby,glasgow-warriors,36,52,ok,elo,0.187593,0.20036,0.118595,0.118014,0.107334,0.089221,0.015302,0.06347,0.043286,0.02698,0.01537,0.011811,0.002666,away,15,,
202401,3,280882,2024-10-04T18:35:00+00:00,cardiff-rugby,glasgow-warriors,36,52,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,3,280882,2024-10-04T18:35:00+00:00,cardiff-rugby,glasgow-warriors,36,52,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,3,280883,2024-10-05T11:45:00+00:00,10bet-lions,edinburgh-rugby,55,21,ok,elo,0.003472,0.014509,0.018243,0.031204,0.048781,0.069698,0.016553,0.094974,0.111331,0.119277,0.116796,0.190025,0.165136,home,15,,
202401,3,280883,2024-10-05T11:45:00+00:00,10bet-lions,edinburgh-rugby,55,21,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,3,280883,2024-10-05T11:45:00+00:00,10bet-lions,edinburgh-rugby,55,21,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,3,280884,2024-10-05T14:00:00+00:00,vodacom-bulls,ulster-rugby,47,21,ok,elo,0.003122,0.013358,0.017032,0.029442,0.046513,0.067159,0.016048,0.092678,0.109789,0.11887,0.117629,0.194326,0.174035,home,15,,
202401,3,280884,2024-10-05T14:00:00+00:00,vodacom-bulls,ulster-rugby,47,21,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,3,280884,2024-10-05T14:00:00+00:00,vodacom-bulls,ulster-rugby,47,21,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202401,3,280885,2024-10-05T16:15:00+00:00,benetton-rugby,leinster-rugby,5,35,ok,elo,0.167983,0.191432,0.11708,0.119161,0.110845,0.094238,0.01639,0.068876,0.048042,0.030627,0.017845,0.014128,0.003355,away,15,,
202401,3,280885,2024-10-05T16:15:00+00:00,benetton-rugby,leinster-rugby,5,35,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,3,280885,2024-10-05T16:15:00+00:00,benetton-rugby,leinster-rugby,5,35,ok,table_position,0.105602,0.130704,0.089248,0.100586,0.105663,0.103457,0.019801,0.091925,0.0771,0.060273,0.043918,0.048708,0.023016,away,6,,
202401,3,280886,2024-10-05T16:15:00+00:00,dragons-rfc,hollywoodbets-sharks,30,33,ok,elo,0.071091,0.122271,0.092844,0.109903,0.118904,0.117574,0.02244,0.103009,0.083568,0.061962,0.04199,0.040729,0.013715,away,5,,
202401,3,280886,2024-10-05T16:15:00+00:00,dragons-rfc,hollywoodbets-sharks,30,33,ok,home_by_7,0.025322,0.050566,0.044572,0.0604,0.076504,0.090573,0.019452,0.101454,0.10353,0.09875,0.088041,0.130513,0.110323,home,6,,
202401,3,280886,2024-10-05T16:15:00+00:00,dragons-rfc,hollywoodbets-sharks,30,33,ok,table_position,0.023016,0.048708,0.043918,0.060273,0.0771,0.091925,0.019801,0.103457,0.105663,0.100586,0.089248,0.130704,0.105602,home,6,,
202401,3,280887,2024-10-05T18:35:00+00:00,munster-rugby,ospreys,23,0,ok,elo,0.001436,0.007245,0.01018,0.01894,0.032208,0.050058,0.012479,0.075459,0.096219,0.112134,0.11944,0.219732,0.24447,home,16,,
